event_id,event_timestamp,event_name,company_id,job_id,candidate_id,city,category
E004452,2026-04-30 23:34:03.243243,job_viewed,C0456,J00738,U0993,Pune,HR
E002327,2026-05-01 00:00:00.000000,job_viewed,C0556,J00038,U2551,Delhi,Data Analyst
E000667,2026-05-01 00:00:00.000000,company_signup,C0667,,,Noida,
E002323,2026-05-01 00:00:00.000000,job_viewed,C0556,J00037,U0116,Lucknow,Business Analyst
E002320,2026-05-01 00:00:00.000000,job_viewed,C0556,J00037,U1338,Lucknow,Business Analyst
E002319,2026-05-01 00:00:00.000000,job_viewed,C0556,J00037,U1017,Lucknow,Business Analyst
E002316,2026-05-01 01:43:47.027027,job_viewed,C0512,J00035,U2932,Delhi,Marketing
E006522,2026-05-01 01:50:16.216216,application_submitted,C0500,J01037,U0718,Lucknow,Business Analyst
E003407,2026-05-01 01:56:45.405405,job_viewed,C0451,J00384,U2308,Noida,Sales
E003403,2026-05-01 01:56:45.405405,job_viewed,C0451,J00384,U2510,Noida,Sales
E003406,2026-05-01 01:56:45.405405,job_viewed,C0451,J00384,U2383,Noida,Sales
E004388,2026-05-01 03:01:37.297297,job_viewed,C0590,J00717,U1495,Noida,Marketing
E004389,2026-05-01 03:01:37.297297,job_viewed,C0590,J00718,U2325,Bangalore,Sales
E001325,2026-05-01 03:14:35.675675,job_posted,C0640,J00325,,Pune,Data Analyst
E000668,2026-05-01 04:19:27.567567,company_signup,C0668,,,Hyderabad,
E002198,2026-05-01 05:11:21.081081,job_posted,C0646,J01198,,Lucknow,Software Engineer
E003608,2026-05-01 05:24:19.459459,job_viewed,C0585,J00466,U1637,Mumbai,Data Analyst
E003611,2026-05-01 05:24:19.459459,job_viewed,C0585,J00466,U1946,Mumbai,Data Analyst
E005733,2026-05-01 05:50:16.216216,job_viewed,C0574,J01192,U1566,Delhi,HR
E005996,2026-05-01 06:50:16.216216,application_submitted,C0463,J00314,U1170,Gurgaon,Data Analyst
E002575,2026-05-01 07:08:06.486486,job_viewed,C0430,J00126,U0904,Hyderabad,Data Analyst
E001163,2026-05-01 07:21:04.864864,job_posted,C0591,J00163,,Mumbai,Software Engineer
E000669,2026-05-01 08:38:55.135135,company_signup,C0669,,,Pune,
E005083,2026-05-01 09:17:50.270270,job_viewed,C0597,J00974,U1998,Lucknow,Marketing
E002389,2026-05-01 10:22:42.162162,job_viewed,C0514,J00060,U0306,Noida,HR
E004254,2026-05-01 10:35:40.540540,job_viewed,C0564,J00681,U0124,Bangalore,Data Analyst
E004129,2026-05-01 11:27:34.054054,job_viewed,C0653,J00641,U1215,Noida,Sales
E000670,2026-05-01 12:58:22.702702,company_signup,C0670,,,Gurgaon,
E001995,2026-05-01 13:37:17.837837,job_posted,C0598,J00995,,Mumbai,Software Engineer
E002417,2026-05-01 13:37:17.837837,job_viewed,C0487,J00069,U1410,Gurgaon,Data Analyst
E001850,2026-05-01 15:21:04.864864,job_posted,C0665,J00850,,Pune,Business Analyst
E001523,2026-05-01 16:00:00.000000,job_posted,C0593,J00523,,Delhi,Sales
E000671,2026-05-01 17:17:50.270270,company_signup,C0671,,,Delhi,
E004977,2026-05-01 17:56:45.405405,job_viewed,C0599,J00936,U1893,Gurgaon,Business Analyst
E005465,2026-05-01 18:22:42.162162,job_viewed,C0588,J01111,U1499,Gurgaon,Software Engineer
E004445,2026-05-01 19:14:35.675675,job_viewed,C0566,J00736,U1757,Mumbai,Data Analyst
E002880,2026-05-01 19:40:32.432432,job_viewed,C0555,J00215,U0574,Noida,Software Engineer
E006446,2026-05-01 19:56:45.405405,application_submitted,C0599,J00936,U1893,Gurgaon,Business Analyst
E006358,2026-05-01 20:04:51.891891,application_submitted,C0510,J00821,U1693,Lucknow,Business Analyst
E000672,2026-05-01 21:37:17.837837,company_signup,C0672,,,Noida,
E005283,2026-05-01 21:50:16.216216,job_viewed,C0500,J01036,U1093,Noida,Marketing
E002147,2026-05-01 22:29:11.351351,job_posted,C0650,J01147,,Pune,Marketing
E003339,2026-05-01 22:55:08.108108,job_viewed,C0528,J00360,U1718,Bangalore,HR
E005786,2026-05-02 00:00:00.000000,application_submitted,C0556,J00037,U1017,Lucknow,Business Analyst
E002519,2026-05-02 01:17:50.270270,job_viewed,C0523,J00102,U0381,Pune,Marketing
E000673,2026-05-02 01:56:45.405405,company_signup,C0673,,,Noida,
E002075,2026-05-02 02:35:40.540540,job_posted,C0601,J01075,,Noida,Sales
E004390,2026-05-02 03:01:37.297297,job_viewed,C0590,J00718,U1759,Bangalore,Sales
E003149,2026-05-02 04:19:27.567567,job_viewed,C0557,J00306,U2259,Bangalore,Software Engineer
E005551,2026-05-02 04:58:22.702702,job_viewed,C0596,J01136,U0868,Lucknow,HR
E003612,2026-05-02 05:24:19.459459,job_viewed,C0585,J00466,U0084,Mumbai,Data Analyst
E000674,2026-05-02 06:16:12.972972,company_signup,C0674,,,Noida,
E003475,2026-05-02 09:17:50.270270,job_viewed,C0486,J00413,U0774,Bangalore,Software Engineer
E006051,2026-05-02 09:56:45.405405,application_submitted,C0451,J00384,U2383,Noida,Sales
E005353,2026-05-02 10:09:43.783783,job_viewed,C0575,J01060,U2356,Lucknow,Business Analyst
E000675,2026-05-02 10:35:40.540540,company_signup,C0675,,,Hyderabad,
E001996,2026-05-02 11:14:35.675675,job_posted,C0603,J00996,,Noida,HR
E001997,2026-05-02 11:14:35.675675,job_posted,C0603,J00997,,Bangalore,Software Engineer
E004315,2026-05-02 11:14:35.675675,job_viewed,C0492,J00701,U2060,Delhi,HR
E001731,2026-05-02 12:45:24.324324,job_posted,C0620,J00731,,Hyderabad,Software Engineer
E003065,2026-05-02 12:45:24.324324,job_viewed,C0509,J00274,U0570,Hyderabad,Software Engineer
E002280,2026-05-02 14:55:08.108108,job_viewed,C0454,J00025,U1308,Mumbai,HR
E000676,2026-05-02 14:55:08.108108,company_signup,C0676,,,Pune,
E004454,2026-05-02 16:00:00.000000,job_viewed,C0482,J00739,U1061,Bangalore,Data Analyst
E001857,2026-05-02 16:38:55.135135,job_posted,C0632,J00857,,Gurgaon,Business Analyst
E001446,2026-05-02 17:04:51.891891,job_posted,C0621,J00446,,Noida,Sales
E002286,2026-05-02 17:17:50.270270,job_viewed,C0560,J00026,U2631,Lucknow,HR
E004644,2026-05-02 17:30:48.648648,job_viewed,C0499,J00812,U0333,Pune,Data Analyst
E005948,2026-05-02 17:40:32.432432,application_submitted,C0444,J00250,U1550,Mumbai,Marketing
E004974,2026-05-02 17:56:45.405405,job_viewed,C0599,J00936,U0024,Gurgaon,Business Analyst
E004976,2026-05-02 17:56:45.405405,job_viewed,C0599,J00936,U2395,Gurgaon,Business Analyst
E001937,2026-05-02 17:56:45.405405,job_posted,C0599,J00937,,Noida,Software Engineer
E000677,2026-05-02 19:14:35.675675,company_signup,C0677,,,Hyderabad,
E002066,2026-05-02 19:27:34.054054,job_posted,C0616,J01066,,Lucknow,Business Analyst
E002879,2026-05-02 19:40:32.432432,job_viewed,C0555,J00215,U2601,Noida,Software Engineer
E001882,2026-05-02 20:32:25.945945,job_posted,C0644,J00882,,Mumbai,Business Analyst
E001537,2026-05-02 21:24:19.459459,job_posted,C0622,J00537,,Pune,Data Analyst
E005787,2026-05-02 22:00:00.000000,application_submitted,C0556,J00038,U2551,Delhi,Data Analyst
E004453,2026-05-02 23:34:03.243243,job_viewed,C0456,J00738,U0173,Pune,HR
E000678,2026-05-02 23:34:03.243243,company_signup,C0678,,,Lucknow,
E002324,2026-05-03 00:00:00.000000,job_viewed,C0556,J00037,U1802,Lucknow,Business Analyst
E006258,2026-05-03 01:35:40.540540,application_submitted,C0564,J00681,U0124,Bangalore,Data Analyst
E004879,2026-05-03 02:09:43.783783,job_viewed,C0501,J00903,U1276,Delhi,Software Engineer
E001497,2026-05-03 02:09:43.783783,job_posted,C0612,J00497,,Bangalore,Business Analyst
E004186,2026-05-03 02:35:40.540540,job_viewed,C0490,J00655,U0101,Pune,Marketing
E001253,2026-05-03 02:48:38.918918,job_posted,C0651,J00253,,Delhi,HR
E006477,2026-05-03 03:17:50.270270,application_submitted,C0597,J00974,U1998,Lucknow,Marketing
E005970,2026-05-03 03:45:24.324324,application_submitted,C0509,J00274,U0570,Hyderabad,Software Engineer
E000679,2026-05-03 03:53:30.810810,company_signup,C0679,,,Mumbai,
E003605,2026-05-03 05:24:19.459459,job_viewed,C0585,J00465,U0999,Lucknow,Business Analyst
E003600,2026-05-03 05:24:19.459459,job_viewed,C0585,J00464,U0916,Hyderabad,HR
E004072,2026-05-03 06:42:09.729729,job_viewed,C0552,J00620,U0077,Bangalore,Software Engineer
E006302,2026-05-03 07:34:03.243243,application_submitted,C0456,J00738,U0173,Pune,HR
E000680,2026-05-03 08:12:58.378378,company_signup,C0680,,,Mumbai,
E001666,2026-05-03 08:38:55.135135,job_posted,C0669,J00666,,Mumbai,Software Engineer
E003471,2026-05-03 09:17:50.270270,job_viewed,C0486,J00412,U1449,Gurgaon,Sales
E001417,2026-05-03 09:30:48.648648,job_posted,C0647,J00417,,Hyderabad,HR
E006269,2026-05-03 10:14:35.675675,application_submitted,C0492,J00701,U2060,Delhi,HR
E002393,2026-05-03 10:22:42.162162,job_viewed,C0514,J00060,U1205,Noida,HR
E004250,2026-05-03 10:35:40.540540,job_viewed,C0564,J00681,U1649,Bangalore,Data Analyst
E000681,2026-05-03 12:32:25.945945,company_signup,C0681,,,Lucknow,
E003413,2026-05-03 14:03:14.594594,job_viewed,C0587,J00389,U0887,Hyderabad,Business Analyst
E006102,2026-05-03 14:24:19.459459,application_submitted,C0585,J00466,U0084,Mumbai,Data Analyst
E001516,2026-05-03 14:55:08.108108,job_posted,C0676,J00516,,Pune,HR
E001434,2026-05-03 15:08:06.486486,job_posted,C0615,J00434,,Delhi,Marketing
E000682,2026-05-03 16:51:53.513513,company_signup,C0682,,,Pune,
E002128,2026-05-03 17:17:50.270270,job_posted,C0671,J01128,,Lucknow,HR
E002501,2026-05-03 17:43:47.027027,job_viewed,C0549,J00096,U1658,Bangalore,Sales
E002463,2026-05-03 18:35:40.540540,job_viewed,C0527,J00085,U2995,Noida,Sales
E001883,2026-05-03 20:32:25.945945,job_posted,C0644,J00883,,Gurgaon,Business Analyst
E001235,2026-05-03 20:58:22.702702,job_posted,C0633,J00235,,Mumbai,Data Analyst
E000683,2026-05-03 21:11:21.081081,company_signup,C0683,,,Gurgaon,
E001538,2026-05-03 21:24:19.459459,job_posted,C0622,J00538,,Noida,Sales
E003336,2026-05-03 22:55:08.108108,job_viewed,C0528,J00360,U1153,Bangalore,HR
E004569,2026-05-03 23:08:06.486486,job_viewed,C0467,J00790,U0560,Mumbai,Marketing
E003326,2026-05-04 01:04:51.891891,job_viewed,C0473,J00358,U2559,Hyderabad,Sales
E006421,2026-05-04 01:09:43.783783,application_submitted,C0501,J00903,U1276,Delhi,Software Engineer
E000684,2026-05-04 01:30:48.648648,company_signup,C0684,,,Hyderabad,
E004787,2026-05-04 01:56:45.405405,job_viewed,C0562,J00866,U0635,Mumbai,Data Analyst
E003702,2026-05-04 02:09:43.783783,job_viewed,C0612,J00497,U2283,Bangalore,Business Analyst
E005385,2026-05-04 02:35:40.540540,job_viewed,C0601,J01074,U0769,Gurgaon,Data Analyst
E003929,2026-05-04 04:06:29.189189,job_viewed,C0507,J00574,U1309,Lucknow,HR
E001745,2026-05-04 05:37:17.837837,job_posted,C0635,J00745,,Bangalore,Sales
E000685,2026-05-04 05:50:16.216216,company_signup,C0685,,,Delhi,
E006398,2026-05-04 05:56:45.405405,application_submitted,C0562,J00866,U0635,Mumbai,Data Analyst
E006303,2026-05-04 07:00:00.000000,application_submitted,C0482,J00739,U1061,Bangalore,Data Analyst
E001294,2026-05-04 08:25:56.756756,job_posted,C0619,J00294,,Bangalore,Business Analyst
E004555,2026-05-04 08:51:53.513513,job_viewed,C0608,J00783,U0961,Hyderabad,Marketing
E004529,2026-05-04 09:30:48.648648,job_viewed,C0536,J00776,U0687,Mumbai,Business Analyst
E004531,2026-05-04 09:30:48.648648,job_viewed,C0536,J00776,U2655,Mumbai,Business Analyst
E006444,2026-05-04 09:56:45.405405,application_submitted,C0599,J00936,U0024,Gurgaon,Business Analyst
E001173,2026-05-04 09:56:45.405405,job_posted,C0636,J00173,,Mumbai,Data Analyst
E005358,2026-05-04 10:09:43.783783,job_viewed,C0575,J01060,U1309,Lucknow,Business Analyst
E000686,2026-05-04 10:09:43.783783,company_signup,C0686,,,Noida,
E004314,2026-05-04 11:14:35.675675,job_viewed,C0492,J00701,U0698,Delhi,HR
E005096,2026-05-04 11:40:32.432432,job_viewed,C0592,J00976,U0911,Gurgaon,Marketing
E005564,2026-05-04 11:53:30.810810,job_viewed,C0642,J01139,U1987,Lucknow,Sales
E006349,2026-05-04 12:30:48.648648,application_submitted,C0499,J00812,U0333,Pune,Data Analyst
E004438,2026-05-04 12:45:24.324324,job_viewed,C0620,J00731,U0711,Hyderabad,Software Engineer
E001730,2026-05-04 12:45:24.324324,job_posted,C0620,J00730,,Gurgaon,HR
E001957,2026-05-04 13:11:21.081081,job_posted,C0609,J00957,,Hyderabad,Marketing
E001777,2026-05-04 13:24:19.459459,job_posted,C0659,J00777,,Bangalore,Data Analyst
E000687,2026-05-04 14:29:11.351351,company_signup,C0687,,,Noida,
E005829,2026-05-04 14:43:47.027027,application_submitted,C0549,J00096,U1658,Bangalore,Sales
E006445,2026-05-04 14:56:45.405405,application_submitted,C0599,J00936,U2395,Gurgaon,Business Analyst
E005665,2026-05-04 16:12:58.378378,job_viewed,C0532,J01170,U1586,Lucknow,Business Analyst
E004767,2026-05-04 16:38:55.135135,job_viewed,C0632,J00857,U0167,Gurgaon,Business Analyst
E002291,2026-05-04 17:17:50.270270,job_viewed,C0560,J00026,U0658,Lucknow,HR
E002289,2026-05-04 17:17:50.270270,job_viewed,C0560,J00026,U1149,Lucknow,HR
E004975,2026-05-04 17:56:45.405405,job_viewed,C0599,J00936,U0676,Gurgaon,Business Analyst
E003766,2026-05-04 18:48:38.918918,job_viewed,C0577,J00520,U1406,Noida,Business Analyst
E000688,2026-05-04 18:48:38.918918,company_signup,C0688,,,Pune,
E002067,2026-05-04 19:27:34.054054,job_posted,C0616,J01067,,Mumbai,Business Analyst
E003098,2026-05-04 19:53:30.810810,job_viewed,C0605,J00289,U2974,Lucknow,Business Analyst
E001491,2026-05-04 21:50:16.216216,job_posted,C0611,J00491,,Noida,Data Analyst
E006255,2026-05-04 22:35:40.540540,application_submitted,C0564,J00681,U1649,Bangalore,Data Analyst
E000689,2026-05-04 23:08:06.486486,company_signup,C0689,,,Gurgaon,
E001820,2026-05-04 23:34:03.243243,job_posted,C0678,J00820,,Noida,Sales
E001326,2026-05-05 00:25:56.756756,job_posted,C0656,J00326,,Bangalore,Marketing
E001925,2026-05-05 01:30:48.648648,job_posted,C0684,J00925,,Noida,Marketing
E001498,2026-05-05 02:09:43.783783,job_posted,C0612,J00498,,Mumbai,Marketing
E005982,2026-05-05 02:53:30.810810,application_submitted,C0605,J00289,U2974,Lucknow,Business Analyst
E005314,2026-05-05 03:27:34.054054,job_viewed,C0579,J01046,U1935,Mumbai,Business Analyst
E000690,2026-05-05 03:27:34.054054,company_signup,C0690,,,Mumbai,
E002437,2026-05-05 03:53:30.810810,job_viewed,C0568,J00076,U2365,Hyderabad,Software Engineer
E006322,2026-05-05 04:30:48.648648,application_submitted,C0536,J00776,U2655,Mumbai,Business Analyst
E003961,2026-05-05 05:11:21.081081,job_viewed,C0535,J00586,U1225,Delhi,Marketing
E003607,2026-05-05 05:24:19.459459,job_viewed,C0585,J00466,U0415,Mumbai,Data Analyst
E004467,2026-05-05 05:37:17.837837,job_viewed,C0635,J00745,U0204,Bangalore,Sales
E003173,2026-05-05 05:50:16.216216,job_viewed,C0463,J00314,U1851,Gurgaon,Data Analyst
E004074,2026-05-05 06:42:09.729729,job_viewed,C0552,J00621,U2599,Bangalore,HR
E004070,2026-05-05 06:42:09.729729,job_viewed,C0552,J00620,U0205,Bangalore,Software Engineer
E005241,2026-05-05 06:55:08.108108,job_viewed,C0602,J01016,U2686,Pune,Marketing
E006391,2026-05-05 07:38:55.135135,application_submitted,C0632,J00857,U0167,Gurgaon,Business Analyst
E000691,2026-05-05 07:47:01.621621,company_signup,C0691,,,Mumbai,
E005821,2026-05-05 08:35:40.540540,application_submitted,C0527,J00085,U2995,Noida,Sales
E001174,2026-05-05 09:56:45.405405,job_posted,C0636,J00174,,Lucknow,Software Engineer
E004252,2026-05-05 10:35:40.540540,job_viewed,C0564,J00681,U2256,Bangalore,Data Analyst
E003358,2026-05-05 10:48:38.918918,job_viewed,C0614,J00368,U2753,Pune,Business Analyst
E004310,2026-05-05 11:14:35.675675,job_viewed,C0492,J00699,U0713,Hyderabad,Marketing
E002141,2026-05-05 11:53:30.810810,job_posted,C0642,J01141,,Noida,Sales
E000692,2026-05-05 12:06:29.189189,company_signup,C0692,,,Noida,
E004431,2026-05-05 12:45:24.324324,job_viewed,C0620,J00730,U2889,Gurgaon,HR
E004539,2026-05-05 13:24:19.459459,job_viewed,C0659,J00777,U1046,Bangalore,Data Analyst
E001759,2026-05-05 14:16:12.972972,job_posted,C0637,J00759,,Noida,Data Analyst
E002341,2026-05-05 14:29:11.351351,job_viewed,C0576,J00042,U2120,Hyderabad,HR
E001860,2026-05-05 14:29:11.351351,job_posted,C0687,J00860,,Delhi,HR
E006479,2026-05-05 14:40:32.432432,application_submitted,C0592,J00976,U0911,Gurgaon,Marketing
E000693,2026-05-05 16:25:56.756756,company_signup,C0693,,,Pune,
E002337,2026-05-05 16:51:53.513513,job_viewed,C0571,J00041,U0076,Delhi,Sales
E001864,2026-05-05 19:01:37.297297,job_posted,C0627,J00864,,Noida,Marketing
E005130,2026-05-05 20:45:24.324324,job_viewed,C0583,J00992,U2550,Noida,Sales
E000694,2026-05-05 20:45:24.324324,company_signup,C0694,,,Hyderabad,
E006542,2026-05-05 23:09:43.783783,application_submitted,C0575,J01060,U1309,Lucknow,Business Analyst
E003327,2026-05-06 01:04:51.891891,job_viewed,C0473,J00358,U0216,Hyderabad,Sales
E000695,2026-05-06 01:04:51.891891,company_signup,C0695,,,Mumbai,
E001194,2026-05-06 01:56:45.405405,job_posted,C0673,J00194,,Bangalore,Data Analyst
E005074,2026-05-06 04:06:29.189189,job_viewed,C0618,J00972,U2092,Pune,Sales
E000696,2026-05-06 05:24:19.459459,company_signup,C0696,,,Hyderabad,
E004066,2026-05-06 06:42:09.729729,job_viewed,C0552,J00620,U0560,Bangalore,Software Engineer
E005791,2026-05-06 06:51:53.513513,application_submitted,C0571,J00041,U0076,Delhi,Sales
E004224,2026-05-06 07:34:03.243243,job_viewed,C0530,J00670,U1297,Gurgaon,Software Engineer
E002055,2026-05-06 08:12:58.378378,job_posted,C0680,J01055,,Bangalore,Marketing
E001810,2026-05-06 09:04:51.891891,job_posted,C0658,J00810,,Pune,Marketing
E003476,2026-05-06 09:17:50.270270,job_viewed,C0486,J00413,U1676,Bangalore,Software Engineer
E000697,2026-05-06 09:43:47.027027,company_signup,C0697,,,Gurgaon,
E004311,2026-05-06 11:14:35.675675,job_viewed,C0492,J00700,U1500,Lucknow,Sales
E005148,2026-05-06 13:37:17.837837,job_viewed,C0598,J00995,U0585,Mumbai,Software Engineer
E001131,2026-05-06 13:50:16.216216,job_posted,C0648,J00131,,Delhi,Marketing
E000698,2026-05-06 14:03:14.594594,company_signup,C0698,,,Mumbai,
E002348,2026-05-06 14:29:11.351351,job_viewed,C0576,J00043,U0520,Mumbai,Software Engineer
E001851,2026-05-06 15:21:04.864864,job_posted,C0665,J00851,,Lucknow,Marketing
E002162,2026-05-06 15:47:01.621621,job_posted,C0654,J01162,,Bangalore,HR
E004766,2026-05-06 16:38:55.135135,job_viewed,C0632,J00857,U0019,Gurgaon,Business Analyst
E002335,2026-05-06 16:51:53.513513,job_viewed,C0571,J00041,U0431,Delhi,Sales
E002500,2026-05-06 17:43:47.027027,job_viewed,C0549,J00096,U2055,Bangalore,Sales
E001185,2026-05-06 18:09:43.783783,job_posted,C0649,J00185,,Noida,Marketing
E000699,2026-05-06 18:22:42.162162,company_signup,C0699,,,Mumbai,
E002461,2026-05-06 18:35:40.540540,job_viewed,C0527,J00084,U0706,Gurgaon,Software Engineer
E005814,2026-05-06 18:53:30.810810,application_submitted,C0568,J00076,U2365,Hyderabad,Software Engineer
E004893,2026-05-06 20:06:29.189189,job_viewed,C0544,J00908,U2389,Bangalore,HR
E002939,2026-05-06 20:58:22.702702,job_viewed,C0633,J00234,U1602,Mumbai,Software Engineer
E003821,2026-05-06 21:24:19.459459,job_viewed,C0622,J00537,U2837,Pune,Data Analyst
E000700,2026-05-06 22:42:09.729729,company_signup,C0700,,,Bangalore,
E003878,2026-05-06 23:47:01.621621,job_viewed,C0617,J00555,U0751,Gurgaon,Marketing
E003873,2026-05-06 23:47:01.621621,job_viewed,C0617,J00555,U2161,Gurgaon,Marketing
E002174,2026-05-07 01:04:51.891891,job_posted,C0695,J01174,,Lucknow,Software Engineer
E002520,2026-05-07 01:17:50.270270,job_viewed,C0523,J00103,U0673,Pune,Data Analyst
E005828,2026-05-07 01:43:47.027027,application_submitted,C0549,J00096,U2055,Bangalore,Sales
E003694,2026-05-07 02:09:43.783783,job_viewed,C0612,J00496,U1373,Lucknow,Sales
E000701,2026-05-07 03:01:37.297297,company_signup,C0701,,,Mumbai,
E002854,2026-05-07 03:40:32.432432,job_viewed,C0629,J00206,U0129,Pune,Marketing
E002439,2026-05-07 03:53:30.810810,job_viewed,C0568,J00076,U1580,Hyderabad,Software Engineer
E005073,2026-05-07 04:06:29.189189,job_viewed,C0618,J00972,U2197,Pune,Sales
E003150,2026-05-07 04:19:27.567567,job_viewed,C0557,J00306,U0703,Bangalore,Software Engineer
E005554,2026-05-07 04:58:22.702702,job_viewed,C0596,J01136,U2054,Lucknow,HR
E001986,2026-05-07 07:08:06.486486,job_posted,C0652,J00986,,Bangalore,HR
E000702,2026-05-07 07:21:04.864864,company_signup,C0702,,,Lucknow,
E002070,2026-05-07 07:34:03.243243,job_posted,C0641,J01070,,Gurgaon,Data Analyst
E004530,2026-05-07 09:30:48.648648,job_viewed,C0536,J00776,U0900,Mumbai,Business Analyst
E001624,2026-05-07 09:43:47.027027,job_posted,C0697,J00624,,Delhi,Data Analyst
E000703,2026-05-07 11:40:32.432432,company_signup,C0703,,,Delhi,
E002006,2026-05-07 12:32:25.945945,job_posted,C0681,J01006,,Lucknow,Data Analyst
E004432,2026-05-07 12:45:24.324324,job_viewed,C0620,J00730,U1242,Gurgaon,HR
E006488,2026-05-07 12:45:24.324324,application_submitted,C0583,J00992,U2550,Noida,Sales
E003068,2026-05-07 12:45:24.324324,job_viewed,C0509,J00274,U0545,Hyderabad,Software Engineer
E006216,2026-05-07 13:42:09.729729,application_submitted,C0552,J00620,U0560,Bangalore,Software Engineer
E004494,2026-05-07 14:16:12.972972,job_viewed,C0637,J00759,U0695,Noida,Data Analyst
E004749,2026-05-07 15:21:04.864864,job_viewed,C0665,J00851,U1119,Lucknow,Marketing
E006494,2026-05-07 15:37:17.837837,application_submitted,C0598,J00995,U0585,Mumbai,Software Engineer
E000704,2026-05-07 16:00:00.000000,company_signup,C0704,,,Lucknow,
E005666,2026-05-07 16:12:58.378378,job_viewed,C0532,J01170,U1421,Lucknow,Business Analyst
E002285,2026-05-07 17:17:50.270270,job_viewed,C0560,J00026,U0962,Lucknow,HR
E004188,2026-05-07 18:09:43.783783,job_viewed,C0538,J00658,U0447,Gurgaon,Sales
E000705,2026-05-07 20:19:27.567567,company_signup,C0705,,,Pune,
E001236,2026-05-07 20:58:22.702702,job_posted,C0633,J00236,,Noida,Data Analyst
E005197,2026-05-07 20:58:22.702702,job_viewed,C0522,J01008,U0744,Lucknow,Software Engineer
E003822,2026-05-07 21:24:19.459459,job_viewed,C0622,J00537,U1652,Pune,Data Analyst
E002146,2026-05-07 22:29:11.351351,job_posted,C0650,J01146,,Hyderabad,Sales
E003234,2026-05-08 00:25:56.756756,job_viewed,C0656,J00326,U0227,Bangalore,Marketing
E000706,2026-05-08 00:38:55.135135,company_signup,C0706,,,Pune,
E002522,2026-05-08 01:17:50.270270,job_viewed,C0523,J00103,U1212,Pune,Data Analyst
E002314,2026-05-08 01:43:47.027027,job_viewed,C0512,J00034,U0841,Lucknow,Business Analyst
E002436,2026-05-08 03:53:30.810810,job_viewed,C0568,J00076,U1361,Hyderabad,Software Engineer
E001231,2026-05-08 04:19:27.567567,job_posted,C0668,J00231,,Hyderabad,Sales
E005794,2026-05-08 04:29:11.351351,application_submitted,C0576,J00043,U0520,Mumbai,Software Engineer
E005558,2026-05-08 04:58:22.702702,job_viewed,C0596,J01138,U1787,Bangalore,Marketing
E000707,2026-05-08 04:58:22.702702,company_signup,C0707,,,Hyderabad,
E003960,2026-05-08 05:11:21.081081,job_viewed,C0535,J00585,U2754,Mumbai,HR
E005813,2026-05-08 05:53:30.810810,application_submitted,C0568,J00076,U1361,Hyderabad,Software Engineer
E005781,2026-05-08 06:17:50.270270,application_submitted,C0560,J00026,U0962,Lucknow,HR
E002525,2026-05-08 07:08:06.486486,job_viewed,C0541,J00105,U0457,Bangalore,Marketing
E005340,2026-05-08 08:12:58.378378,job_viewed,C0680,J01055,U2712,Bangalore,Marketing
E001665,2026-05-08 08:38:55.135135,job_posted,C0669,J00665,,Gurgaon,Sales
E006185,2026-05-08 09:11:21.081081,application_submitted,C0535,J00585,U2754,Mumbai,HR
E000708,2026-05-08 09:17:50.270270,company_signup,C0708,,,Lucknow,
E004251,2026-05-08 10:35:40.540540,job_viewed,C0564,J00681,U0274,Bangalore,Data Analyst
E004488,2026-05-08 11:01:37.297297,job_viewed,C0553,J00755,U1636,Lucknow,Business Analyst
E005158,2026-05-08 11:14:35.675675,job_viewed,C0603,J00997,U0762,Bangalore,Software Engineer
E004131,2026-05-08 11:27:34.054054,job_viewed,C0653,J00641,U0621,Noida,Sales
E005094,2026-05-08 11:40:32.432432,job_viewed,C0592,J00976,U0333,Gurgaon,Marketing
E001202,2026-05-08 12:58:22.702702,job_posted,C0670,J00202,,Hyderabad,Software Engineer
E003043,2026-05-08 13:11:21.081081,job_viewed,C0498,J00269,U0416,Mumbai,Marketing
E000709,2026-05-08 13:37:17.837837,company_signup,C0709,,,Lucknow,
E006623,2026-05-08 14:12:58.378378,application_submitted,C0532,J01170,U1421,Lucknow,Business Analyst
E001517,2026-05-08 14:55:08.108108,job_posted,C0676,J00517,,Mumbai,Business Analyst
E003757,2026-05-08 14:55:08.108108,job_viewed,C0676,J00516,U2288,Pune,HR
E001515,2026-05-08 14:55:08.108108,job_posted,C0676,J00515,,Delhi,Software Engineer
E003778,2026-05-08 16:00:00.000000,job_viewed,C0593,J00523,U0402,Delhi,Sales
E005518,2026-05-08 17:17:50.270270,job_viewed,C0671,J01128,U0304,Lucknow,HR
E002127,2026-05-08 17:17:50.270270,job_posted,C0671,J01127,,Delhi,Business Analyst
E000710,2026-05-08 17:56:45.405405,company_signup,C0710,,,Lucknow,
E001782,2026-05-08 18:35:40.540540,job_posted,C0638,J00782,,Gurgaon,Data Analyst
E001636,2026-05-08 20:19:27.567567,job_posted,C0705,J00636,,Hyderabad,Data Analyst
E006298,2026-05-08 20:45:24.324324,application_submitted,C0620,J00730,U1242,Gurgaon,HR
E002940,2026-05-08 20:58:22.702702,job_viewed,C0633,J00234,U1481,Mumbai,Software Engineer
E005196,2026-05-08 20:58:22.702702,job_viewed,C0522,J01008,U2810,Lucknow,Software Engineer
E000711,2026-05-08 22:16:12.972972,company_signup,C0711,,,Gurgaon,
E002332,2026-05-09 00:00:00.000000,job_viewed,C0556,J00039,U0241,Noida,Data Analyst
